Time (s),LQR fa_dot,LQR fw_dot,LQR u3
945.5,2.5999178987015297,0.0,5e-05
946.0,2.5999093453939666,0.002030231564321793,3.9950901817409346e-05
946.5,2.5998995003910688,0.0,5e-05
947.0,2.5999097831117783,0.003,-5e-05
947.5,2.599879902257237,0.0,5e-05
948.0,2.5998595343725364,0.0,5e-05
948.5,2.59994272004936,0.003,-5e-05
949.0,2.59992585754333,0.0,-5e-05
949.5,2.599929003200195,0.003,-5e-05
950.0,2.5998865231260844,0.0,5e-05
950.5,2.5998770944838054,0.0,5e-05
951.0,2.599961022515401,0.003,-5e-05
951.5,2.5999485670375746,0.0,-5e-05
952.0,2.599935883381944,0.003,-5e-05
952.5,2.5998841629433587,0.0,5e-05
953.0,2.5998646778369148,0.0,5e-05
953.5,2.599939360431427,0.003,-5e-05
954.0,2.599928651297051,0.0,-5e-05
954.5,2.599920470538828,0.003,-5e-05
955.0,2.5998715730392035,0.0,5e-05
955.5,2.5998577178281397,0.0,5e-05
956.0,2.5999392825100447,0.003,-5e-05
956.5,2.5999306722750126,0.0,-5e-05
957.0,2.599928733212151,0.003,-5e-05
957.5,2.599876202215768,0.0,5e-05
958.0,2.599872212485673,0.0,5e-05
958.5,2.5999564554215735,0.003,-5e-05
959.0,2.5999450710545084,0.0,-5e-05
959.5,2.5999361983594227,0.003,-5e-05
960.0,2.5998870483669894,0.0,5e-05
960.5,2.5998724924899186,0.0,5e-05
961.0,2.5999579779518416,0.003,-5e-05
961.5,2.5999298541671516,0.0,-1.4589240819262717e-05
962.0,2.5999157178517938,0.003,5e-05
962.5,2.599872889120343,0.0,5e-05
963.0,2.5998618563765055,0.0,5e-05
963.5,2.599934838432995,0.003,-5e-05
964.0,2.5999117354648855,0.0,5e-05
964.5,2.5998981881694037,0.003,5e-05
965.0,2.599856956697255,0.0,5e-05
965.5,2.599856059583863,0.0,5e-05
966.0,2.599949645299619,0.003,-5e-05
966.5,2.5999428482889697,0.0,-5e-05
967.0,2.5999379770760673,0.003,-5e-05
967.5,2.599890557589457,0.0,5e-05
968.0,2.5998816011745527,0.0,5e-05
968.5,2.599969329048073,0.003,-5e-05
969.0,2.5999554597982057,0.0,-5e-05
969.5,2.599950738327785,0.003,-5e-05
970.0,2.5999133009859547,0.0,5e-05
970.5,2.5998985556296343,0.0017989448015770396,5e-05
971.0,2.5998930745606654,0.0,5e-05
971.5,2.599923488938661,0.003,-5e-05
972.0,2.599891259026184,0.0,5e-05
972.5,2.5998933613552366,0.0022403073236948335,5e-05
973.0,2.599891512026393,0.0,5e-05
973.5,2.599917386816669,0.003,-5e-05
974.0,2.5998790420440834,0.0,5e-05
974.5,2.599862258164703,0.0,5e-05
975.0,2.5999457128164316,0.003,-5e-05
975.5,2.599935828461104,0.0,-5e-05
976.0,2.599935972256972,0.003,-5e-05
976.5,2.5999071524701303,0.0,5e-05
977.0,2.599891616465126,0.0004998253036346703,5e-05
977.5,2.5999552793410756,0.003,-5e-05
978.0,2.599923238408421,0.0,5e-05
978.5,2.5999117641729623,0.003,5e-05
979.0,2.5998664244227894,0.0,5e-05
979.5,2.5998593572471944,0.0,5e-05
980.0,2.5999356627887553,0.003,-5e-05
980.5,2.5999135538020774,0.0,5e-05
981.0,2.5999245529252306,0.003,-5e-05
981.5,2.599889039715051,0.0,5e-05
982.0,2.599881117682629,0.0,5e-05
982.5,2.59995524602813,0.003,-5e-05
983.0,2.59994053971167,0.0,-5e-05
983.5,2.5999384110627184,0.003,-5e-05
984.0,2.599891426782403,0.0,5e-05
984.5,2.5998871251886744,0.0,5e-05
985.0,2.599968529641812,0.003,-5e-05
985.5,2.599948557005356,0.0,-5e-05
986.0,2.5999377675447626,0.003,-5e-05
986.5,2.5998968664812985,0.0,5e-05
987.0,2.5998824882725478,0.0,5e-05
987.5,2.599974899949421,0.003,-5e-05
988.0,2.599956607544436,0.0,-5e-05
988.5,2.599949480530596,0.003,-5e-05
989.0,2.5999062201127203,0.0,5e-05
989.5,2.599895944880435,0.001626513797616235,5e-05
990.0,2.5998969477550764,0.0,5e-05
990.5,2.599936630977507,0.003,-5e-05
991.0,2.5999057727337203,0.0,5e-05
991.5,2.599894530776539,0.00295949441761466,5e-05
992.0,2.5998544086797937,0.0,5e-05
992.5,2.5998426952371787,0.0,5e-05
993.0,2.5999340619478466,0.003,-5e-05
993.5,2.5999153398915857,0.0,5e-05
994.0,2.599911024399044,0.003,2.7114098437142076e-05
994.5,2.5998713763382404,0.0,5e-05
995.0,2.5998560217831446,0.0,5e-05
995.5,2.599930263465202,0.003,-5e-05
996.0,2.5999093092796004,0.0,5e-05
996.5,2.5999078171557457,0.003,4.382754727907945e-05
997.0,2.599869210562669,0.0,5e-05
997.5,2.5998556054196014,0.0,5e-05
998.0,2.599941120080744,0.003,-5e-05
998.5,2.5999356580995396,0.0,-5e-05
999.0,2.5999337137521867,0.003,-5e-05
999.5,2.5998942390667286,0.0,5e-05
1000.0,2.5998926346224334,0.0002486720271844703,5e-05
1000.5,2.599955741883205,0.003,-5e-05
1001.0,2.599928784286586,0.0,-5e-05
1001.5,2.599921465577072,0.003,-5e-05
1002.0,2.599883943534022,0.0,5e-05
1002.5,2.5998803642328925,0.0,5e-05
1003.0,2.599968984616191,0.003,-5e-05
1003.5,2.599957733345863,0.0,-5e-05
1004.0,2.5999566220739734,0.003,-5e-05
1004.5,2.5999149927280287,0.0,5e-05
1005.0,2.599906385187347,0.003,5e-05
1005.5,2.599859667582418,0.0,5e-05
1006.0,2.5998518079712354,0.0,5e-05
1006.5,2.599935048262354,0.003,-5e-05
1007.0,2.59991632094104,0.0,5e-05
1007.5,2.5999148960051097,0.003,-5e-05
1008.0,2.5998686201229035,0.0,5e-05
1008.5,2.5998630032805496,0.0,5e-05
1009.0,2.5999532824716574,0.003,-5e-05
1009.5,2.599942682383571,0.0,-5e-05
1010.0,2.599950717227523,0.003,-5e-05
1010.5,2.599910719711317,0.0,5e-05
1011.0,2.599904696055616,0.0027064024018789035,5e-05
1011.5,2.5998726857784877,0.0,5e-05
1012.0,2.599871654585086,0.001769735783513903,5e-05
1012.5,2.5998921679279485,0.0,5e-05
1013.0,2.599941885450719,0.003,-5e-05
1013.5,2.5999066557725183,0.0,5e-05
1014.0,2.599898619656289,0.002838593711084513,5e-05
1014.5,2.5998540336154865,0.0,5e-05
1015.0,2.5998580241997433,0.0,5e-05
1015.5,2.5999524044734925,0.003,-5e-05
1016.0,2.5999405512267186,0.0,-5e-05
1016.5,2.5999480607841394,0.003,-5e-05
1017.0,2.599913344219979,0.0,5e-05
1017.5,2.5998979267650366,0.0011200033551307267,5e-05
1018.0,2.5999379236488176,0.0,-5e-05
1018.5,2.600002301849782,0.003,-5e-05
1019.0,2.5999851807949934,0.0,-5e-05
1019.5,2.5999823125844497,0.003,-5e-05
1020.0,2.5999269970243453,0.0,-5e-05
1020.5,2.599917967618985,0.003,-5e-05
1021.0,2.5998819593367357,0.0,5e-05
1021.5,2.599869313148037,0.0,5e-05
1022.0,2.5999467750337,0.003,-5e-05
1022.5,2.59993331417728,0.0,-5e-05
1023.0,2.5999311169179573,0.003,-5e-05
1023.5,2.599889672000329,0.0,5e-05
1024.0,2.5998666333651013,0.0,5e-05
1024.5,2.5999577509183323,0.003,-5e-05
1025.0,2.599939741537367,0.0,-5e-05
1025.5,2.5999400881325436,0.003,-5e-05
1026.0,2.5998867106106913,0.0,5e-05
1026.5,2.599877629513341,0.0,5e-05
1027.0,2.59996396779745,0.003,-5e-05
1027.5,2.5999440564856395,0.0,-5e-05
1028.0,2.5999395183378735,0.003,-5e-05
1028.5,2.599900336698393,0.0,5e-05
1029.0,2.5999003516320935,0.0029890935384627604,5e-05
1029.5,2.599852201350626,0.0,5e-05
1030.0,2.5998399189710195,0.0,5e-05
1030.5,2.599925892098799,0.003,-5e-05
1031.0,2.5999211091059515,0.0,5e-05
1031.5,2.5999160590092334,0.003,5e-05
1032.0,2.599885834234968,0.0,5e-05
1032.5,2.5998630102187925,0.0,5e-05
1033.0,2.599951021956369,0.003,-5e-05
1033.5,2.5999274907014756,0.0,-2.350850333326937e-05
1034.0,2.599910214833379,0.003,5e-05
1034.5,2.599861754902775,0.0,5e-05
1035.0,2.5998513464230255,0.0,5e-05
1035.5,2.5999451345105826,0.003,-5e-05
1036.0,2.599929420345381,0.0,-5e-05
1036.5,2.599935964860201,0.003,-5e-05
1037.0,2.599888725725715,0.0,5e-05
1037.5,2.5998764785062156,0.0,5e-05
1038.0,2.599953593299996,0.003,-5e-05
1038.5,2.599930185917412,0.0,-5e-05
1039.0,2.5999319388262654,0.003,-5e-05
1039.5,2.5998922556122683,0.0,5e-05
1040.0,2.599878862959287,0.0,5e-05
1040.5,2.599970470935255,0.003,-5e-05
1041.0,2.599943737062259,0.0,-5e-05
1041.5,2.5999431084101947,0.003,-5e-05
1042.0,2.599894417132268,0.0,5e-05
1042.5,2.59988286300907,3.146374288230864e-05,5e-05
1043.0,2.599958245800575,0.003,-5e-05
1043.5,2.599945850665831,0.0,-5e-05
1044.0,2.5999256641488144,0.003,-5e-05
1044.5,2.5998847468585393,0.0,5e-05
1045.0,2.5998718003288066,0.0,5e-05
1045.5,2.5999425694885514,0.003,-5e-05
1046.0,2.5999155602802326,0.0,5e-05
1046.5,2.5999040909017634,0.003,5e-05
1047.0,2.599858911153653,0.0,5e-05
1047.5,2.599845624724318,0.0,5e-05
1048.0,2.599933131448243,0.003,-5e-05
1048.5,2.599917954548796,0.0,5e-05
1049.0,2.599904852007893,0.003,5e-05
1049.5,2.599865778133186,0.0,5e-05
1050.0,2.599850840274182,0.0,5e-05
1050.5,2.5999364613520486,0.003,-5e-05
1051.0,2.5999319569907193,0.0,-5e-05
1051.5,2.599930437499845,0.003,-5e-05
1052.0,2.5998915410649426,0.0,5e-05
1052.5,2.5998754871154213,0.0,5e-05
1053.0,2.5999588074432447,0.003,-5e-05
1053.5,2.5999420204289527,0.0,-5e-05
1054.0,2.5999382170276912,0.003,-5e-05
1054.5,2.5998964926072894,0.0,5e-05
1055.0,2.59989042481749,0.0012239475835032923,5e-05
1055.5,2.5999135107994316,0.0,5e-05
1056.0,2.5999835121768125,0.003,-5e-05
1056.5,2.5999584626891177,0.0,-5e-05
1057.0,2.599956173706109,0.003,-5e-05
1057.5,2.5998985355722546,0.0,5e-05
1058.0,2.5998894151034584,0.0011015273886946112,5e-05
1058.5,2.5999267353872892,0.0,-5e-05
1059.0,2.5999926377123197,0.003,-5e-05
1059.5,2.5999739277951233,0.0,-5e-05
1060.0,2.5999684567411294,0.003,-5e-05
1060.5,2.59991259779675,0.0,5e-05
1061.0,2.599899789363948,0.003,5e-05
1061.5,2.5998548945654236,0.0,5e-05
1062.0,2.5998409745521935,0.0,5e-05
1062.5,2.599933255704229,0.003,-5e-05
1063.0,2.599920199404379,0.0,5e-05
1063.5,2.5999129006745845,0.003,5e-05
1064.0,2.5998632765659604,0.0,5e-05
1064.5,2.5998499368757098,0.0,5e-05
1065.0,2.5999259661286493,0.003,-5e-05
1065.5,2.5999160822488396,0.0,5e-05
1066.0,2.5999197172498474,0.003,-3.477140151925129e-05
1066.5,2.5998844717496983,0.0,5e-05
1067.0,2.5998662935951553,0.0,5e-05
1067.5,2.5999575251529956,0.003,-5e-05
1068.0,2.599939952819095,0.0,-5e-05
1068.5,2.5999407023636367,0.003,-5e-05
1069.0,2.5999085577654752,0.0,5e-05
1069.5,2.5999022923089288,0.003,5e-05
1070.0,2.5998579896608636,0.0,5e-05
1070.5,2.5998471488589208,0.0,5e-05
1071.0,2.5999227865290524,0.003,-5e-05
1071.5,2.599913594447404,0.0,5e-05
1072.0,2.599917957654713,0.003,-1.782626430407719e-05
1072.5,2.599878219927616,0.0,5e-05
1073.0,2.5998654837777067,0.0,5e-05
1073.5,2.599962609672907,0.003,-5e-05
1074.0,2.5999480159408597,0.0,-5e-05
1074.5,2.5999473251046847,0.003,-5e-05
1075.0,2.5999055394333346,0.0,5e-05
1075.5,2.599897209161089,0.0021117973244878397,5e-05
1076.0,2.5998831367365485,0.0,5e-05
1076.5,2.599911745755501,0.003,5e-05
1077.0,2.599870761863292,0.0,5e-05
1077.5,2.599858062492599,0.0,5e-05
1078.0,2.5999541257698935,0.003,-5e-05
1078.5,2.5999335266089503,0.0,-5e-05
1079.0,2.5999402687326367,0.003,-5e-05
1079.5,2.5999063362935453,0.0,5e-05
1080.0,2.599899799197063,0.002236742591839135,5e-05
1080.5,2.5998832621748003,0.0,5e-05
1081.0,2.5998901077757393,0.003,5e-05
1081.5,2.599865311448822,0.0,5e-05
1082.0,2.5998625624331786,0.0,5e-05
1082.5,2.5999399647883634,0.003,-5e-05
1083.0,2.599926865735286,0.0,-5e-05
1083.5,2.5999181539565397,0.003,-5e-05
1084.0,2.599881047904525,0.0,5e-05
1084.5,2.599871531202641,0.0,5e-05
1085.0,2.5999579099244694,0.003,-5e-05
1085.5,2.5999480890916504,0.0,-5e-05
1086.0,2.5999396731668507,0.003,-5e-05
1086.5,2.599899908004097,0.0,5e-05
1087.0,2.59988217595712,0.0,5e-05
1087.5,2.599966837956833,0.003,-5e-05
1088.0,2.5999544134304227,0.0,-5e-05
1088.5,2.5999456198269297,0.003,-5e-05
1089.0,2.599902033402165,0.0,5e-05
1089.5,2.5998851982001656,2.1186859994514482e-05,5e-05
1090.0,2.59996376748674,0.003,-5e-05
1090.5,2.5999575004030135,0.0,-5e-05
1091.0,2.5999542366201434,0.003,-5e-05
1091.5,2.59991655422356,0.0,5e-05
1092.0,2.599906107127152,0.003,5e-05
1092.5,2.599861638901519,0.0,5e-05
1093.0,2.5998521294978545,0.0,5e-05
1093.5,2.599925737448454,0.003,-5e-05
1094.0,2.599912055891555,0.0,5e-05
1094.5,2.5999115175298737,0.003,5e-05
1095.0,2.599875263932652,0.0,5e-05
1095.5,2.5998654443962286,0.0,5e-05
1096.0,2.599957596394185,0.003,-5e-05
1096.5,2.5999423038271567,0.0,-5e-05
1097.0,2.599932090330105,0.003,-5e-05
1097.5,2.5998743614906283,0.0,5e-05
1098.0,2.5998679638644457,0.0,5e-05
1098.5,2.599960550226946,0.003,-5e-05
1099.0,2.599948515931565,0.0,-5e-05
1099.5,2.5999450769520562,0.003,-5e-05
1100.0,2.5998958866391892,0.0,5e-05
1100.5,2.599888206801292,0.0005861161211916258,5e-05
1101.0,2.59992490799228,0.003,-5e-05
1101.5,2.5998636225564655,0.0,5e-05
1102.0,2.599817761630613,0.0,5e-05
1102.5,2.5998621226447374,0.003,5e-05
1103.0,2.5998281261189735,0.0,5e-05
1103.5,2.599799806030614,0.0,5e-05
1104.0,2.599856172501617,0.003,5e-05
1104.5,2.5998219350191527,0.0,5e-05
1105.0,2.599786596963989,0.0,5e-05
1105.5,2.5998519363632573,0.003,5e-05
1106.0,2.5998171667837595,0.0,5e-05
1106.5,2.599792593144351,0.0,5e-05
1107.0,2.5998681628605946,0.003,5e-05
1107.5,2.5998378602785324,0.0,5e-05
1108.0,2.599823427839533,0.0,5e-05
1108.5,2.599903800564145,0.003,-5e-05
1109.0,2.599870448248746,0.0,5e-05
1109.5,2.5998542146115806,0.0,5e-05
1110.0,2.599921167515534,0.003,-5e-05
1110.5,2.5998988637732827,0.0,5e-05
1111.0,2.5998721351769265,0.0004288297525872778,5e-05
1111.5,2.5999367550868784,0.003,-5e-05
1112.0,2.5998871936498364,0.0,5e-05
1112.5,2.599869085447555,0.0,5e-05
1113.0,2.5999477372550053,0.003,-5e-05
1113.5,2.599928459922039,0.0,-5e-05
1114.0,2.5999058119081555,0.003,-5e-05
1114.5,2.599865487918233,0.0,5e-05
1115.0,2.5998363062289567,0.0,5e-05
1115.5,2.59991006361421,0.003,-5e-05
1116.0,2.5998717317971516,0.0,5e-05
1116.5,2.5998614277993197,0.0,5e-05
1117.0,2.5999368779996908,0.003,-5e-05
1117.5,2.5999087881850373,0.0,3.604444750682223e-05
1118.0,2.5999004505669077,0.003,-5e-05
1118.5,2.5998526859049815,0.0,5e-05
1119.0,2.5998274073320164,0.0,5e-05
1119.5,2.5999049827115694,0.003,-5e-05
1120.0,2.599886860732679,0.0,5e-05
1120.5,2.599877446634239,0.0019389636543128855,5e-05
1121.0,2.5998779389770688,0.0,5e-05
1121.5,2.599903748167776,0.003,-5e-05
1122.0,2.599866222333856,0.0,5e-05
1122.5,2.599842385439256,0.0,5e-05
1123.0,2.599918311130216,0.003,-5e-05
1123.5,2.5998951429741606,0.0,5e-05
1124.0,2.599889659223239,0.003,5e-05
1124.5,2.5998502627311946,0.0,5e-05
1125.0,2.599836178201832,0.0,5e-05
1125.5,2.5999164214125035,0.003,-5e-05
1126.0,2.599895697314164,0.0,5e-05
1126.5,2.599874019288735,0.0011034029819213412,5e-05
1127.0,2.599917157581839,0.0,-5e-05
1127.5,2.599976801785188,0.003,-5e-05
1128.0,2.599951667545159,0.0,-5e-05
1128.5,2.5999467609106692,0.003,-5e-05
1129.0,2.5999027768554988,0.0,5e-05
1129.5,2.5998918248502156,0.00137311811911932,5e-05
1130.0,2.5999216052624288,0.0,-5e-05
1130.5,2.599973874943169,0.003,-5e-05
1131.0,2.599936977835514,0.0,-5e-05
1131.5,2.5999300301192223,0.003,-5e-05
1132.0,2.5998757355262074,0.0,5e-05
1132.5,2.5998508326777623,0.0,5e-05
1133.0,2.5999319280094664,0.003,-5e-05
1133.5,2.5999147232787334,0.0,-5e-05
1134.0,2.599905372947495,0.003,-5e-05
1134.5,2.5998630525205026,0.0,5e-05
1135.0,2.5998456281629214,0.0,5e-05
1135.5,2.5999238192697987,0.003,-5e-05
1136.0,2.5999033327062517,0.0,5e-05
1136.5,2.5999023145009557,0.003,-5e-05
1137.0,2.599854296839047,0.0,5e-05
1137.5,2.5998237028074866,0.0,5e-05
1138.0,2.599912125253972,0.003,-5e-05
1138.5,2.5998886690698466,0.0,5e-05
1139.0,2.5998830626836966,0.003,5e-05
1139.5,2.599836882302775,0.0,5e-05
1140.0,2.5998162628990946,0.0,5e-05
1140.5,2.5999046825002385,0.003,-5e-05
1141.0,2.5998796255926524,0.0,5e-05
1141.5,2.599866643198311,0.0011796377514615589,5e-05
1142.0,2.5999082777221134,0.0,-5e-05
1142.5,2.5999644948591842,0.003,-5e-05
1143.0,2.5999423487277213,0.0,-5e-05
1143.5,2.59993652147235,0.003,-5e-05
1144.0,2.599897030194566,0.0,5e-05
1144.5,2.5998924178982703,0.002694929834155967,5e-05
1145.0,2.599864414699569,0.0,5e-05
1145.5,2.599864388016787,0.0028664195255268966,5e-05
1146.0,2.599833442536903,0.0,5e-05
1146.5,2.599831528951665,0.0,5e-05
1147.0,2.5999121538837957,0.003,-5e-05
1147.5,2.5998917740772534,0.0,5e-05
1148.0,2.5998840456190595,0.003,5e-05
1148.5,2.599839543850582,0.0,5e-05
1149.0,2.5998210049434434,0.0,5e-05
1149.5,2.599910772032851,0.003,-5e-05
1150.0,2.599909251717477,0.0,-5e-05
1150.5,2.599898825607053,0.003,-5e-05
1151.0,2.5998537672838937,0.0,5e-05
1151.5,2.5998322845004473,0.0,5e-05
1152.0,2.5999242639663986,0.003,-5e-05
1152.5,2.599901021589278,0.0,5e-05
1153.0,2.599900455439847,0.003,-5e-05
1153.5,2.5998593088535213,0.0,5e-05
1154.0,2.599843692791632,0.0,5e-05
1154.5,2.5999332182975676,0.003,-5e-05
1155.0,2.5999143424046456,0.0,-5e-05
1155.5,2.5999113425004325,0.003,-5e-05
1156.0,2.5998711317531042,0.0,5e-05
1156.5,2.5998627212998096,0.0,5e-05
1157.0,2.5999390596530176,0.003,-5e-05
1157.5,2.5999196249219474,0.0,-5e-05
1158.0,2.5999140613393856,0.003,-5e-05
1158.5,2.5998760102296448,0.0,5e-05
1159.0,2.599865559221753,0.0,5e-05
1159.5,2.5999554728113683,0.003,-5e-05
1160.0,2.5999470308643473,0.0,-5e-05
1160.5,2.5999457151923773,0.003,-5e-05
1161.0,2.599901658260475,0.0,5e-05
1161.5,2.599896986943186,0.003,5e-05
1162.0,2.5998423479797284,0.0,5e-05
1162.5,2.59981682892687,0.0,5e-05
1163.0,2.5999031942099116,0.003,-5e-05
1163.5,2.5998986773452253,0.0,5e-05
1164.0,2.599899737762717,0.003,-5e-05
1164.5,2.5998549182863897,0.0,5e-05
1165.0,2.5998436774340363,0.0,5e-05
1165.5,2.599933880790723,0.003,-5e-05
1166.0,2.5999153453602406,0.0,-5e-05
1166.5,2.5999253045576425,0.003,-5e-05
1167.0,2.5998813178128692,0.0,5e-05
1167.5,2.5998630525245816,0.0,5e-05
1168.0,2.5999483936124452,0.003,-5e-05
1168.5,2.5999230573995815,0.0,-5e-05
1169.0,2.5999081697315582,0.003,-5e-05
1169.5,2.5998536957242155,0.0,5e-05
1170.0,2.599844733329654,0.0,5e-05
1170.5,2.5999240621867448,0.003,-5e-05
1171.0,2.5999193453035603,0.0,-5e-05
1171.5,2.59991581814343,0.003,-5e-05
1172.0,2.5998733957232893,0.0,5e-05
1172.5,2.599865514313189,0.0,5e-05
1173.0,2.599959411295789,0.003,-5e-05
1173.5,2.5999343369307604,0.0,-5e-05
1174.0,2.5999241523973753,0.003,-5e-05
1174.5,2.5998738615152157,0.0,5e-05
1175.0,2.599864872412834,0.0,5e-05
1175.5,2.599943299314033,0.003,-5e-05
1176.0,2.599919384530166,0.0,-3.071295005410701e-05
1176.5,2.5999215326498013,0.003,-5e-05
1177.0,2.599879882135156,0.0,5e-05
1177.5,2.599874819104363,0.0015171404264696534,5e-05
1178.0,2.5999015995594514,0.0,5e-05
1178.5,2.5999396122042824,0.003,-5e-05
1179.0,2.59990798015312,0.0,5e-05
1179.5,2.599908558251012,0.003,-4.3144938153244494e-05
1180.0,2.5998564611642174,0.0,5e-05
1180.5,2.5998456347066212,0.0,5e-05
1181.0,2.5999138561060153,0.003,-5e-05
1181.5,2.5998912396123335,0.0,5e-05
1182.0,2.599875222508419,0.003,5e-05
1182.5,2.599833777779399,0.0,5e-05
1183.0,2.5998324606330967,0.0,5e-05
1183.5,2.599918629191809,0.003,-5e-05
1184.0,2.5998973576492923,0.0,5e-05
1184.5,2.5998888879797684,0.003,5e-05
1185.0,2.5998556961642834,0.0,5e-05
1185.5,2.5998432571426005,0.0,5e-05
1186.0,2.5999392470052585,0.003,-5e-05
1186.5,2.5999312194736475,0.0,-5e-05
1187.0,2.5999271051395993,0.003,-5e-05
1187.5,2.5998956835685534,0.0,5e-05
1188.0,2.5998783872253273,0.0015368102848408607,5e-05
1188.5,2.5998898453633124,0.0,5e-05
1189.0,2.599935378720712,0.003,-5e-05
1189.5,2.5998955329605637,0.0,5e-05
1190.0,2.599896579945947,0.003,5e-05
1190.5,2.599855641220894,0.0,5e-05
1191.0,2.5998423888521365,0.0,5e-05
1191.5,2.5999240440276177,0.003,-5e-05
1192.0,2.5999154971408722,0.0,-5e-05
1192.5,2.599925531953877,0.003,-5e-05
1193.0,2.5998933078194137,0.0,5e-05
1193.5,2.5998897837804136,0.003,5e-05
1194.0,2.599845270603996,0.0,5e-05
1194.5,2.5998324489479616,0.0,5e-05
1195.0,2.599921579004618,0.003,-5e-05
1195.5,2.5999021490840195,0.0,5e-05
1196.0,2.5998989317448093,0.003,5.423389027592318e-06
1196.5,2.5998619936630702,0.0,5e-05
1197.0,2.5998518021169,0.0,5e-05
1197.5,2.599947283400176,0.003,-5e-05
1198.0,2.5999411969883166,0.0,-5e-05
1198.5,2.5999353001024463,0.003,-5e-05
1199.0,2.5998956417351704,0.0,5e-05
1199.5,2.599874670200664,0.000559759311472551,5e-05
1200.0,2.5999355075436337,0.003,-5e-05
1200.5,2.599893207875011,0.0,5e-05
1201.0,2.5998790951544777,0.0015756475360836234,5e-05
1201.5,2.599903533938059,0.0,-8.861724185571518e-07
1202.0,2.599958551134546,0.003,-5e-05
1202.5,2.5999409079285973,0.0,-5e-05
1203.0,2.5999363879979773,0.003,-5e-05
1203.5,2.5999060145964785,0.0,5e-05
1204.0,2.5998969368041323,0.003,5e-05
1204.5,2.59986596038128,0.0,5e-05
1205.0,2.599849639942671,0.0,5e-05
1205.5,2.599935810636419,0.003,-5e-05
1206.0,2.599924569275115,0.0,-5e-05
1206.5,2.5999269858303253,0.003,-5e-05
1207.0,2.5998821751204955,0.0,5e-05
1207.5,2.599872598654238,0.0004363494334970067,5e-05
1208.0,2.599936865715929,0.003,-5e-05
1208.5,2.599911939008182,0.0,5e-05
1209.0,2.5999069769409777,0.003,-5e-05
1209.5,2.599867928717589,0.0,5e-05
1210.0,2.5998631563958394,0.0,5e-05
1210.5,2.5999559810026747,0.003,-5e-05
1211.0,2.5999413072575126,0.0,-5e-05
1211.5,2.59994292433032,0.003,-5e-05
1212.0,2.5999023745760734,0.0,5e-05
1212.5,2.599897331984036,0.003,5e-05
1213.0,2.5998639203118756,0.0,5e-05
1213.5,2.599861297807112,0.0,5e-05
1214.0,2.599951440247665,0.003,-5e-05
1214.5,2.5999446162571997,0.0,-5e-05
1215.0,2.5999462631264527,0.003,-5e-05
1215.5,2.5998960278598675,0.0,5e-05
1216.0,2.5998962745008916,0.003,5e-05
1216.5,2.5998538295859337,0.0,5e-05
1217.0,2.5998417291473905,0.0,5e-05
1217.5,2.599932517870343,0.003,-5e-05
1218.0,2.599918615621309,0.0,-5e-05
1218.5,2.5999217055936246,0.003,-5e-05
1219.0,2.599882839461382,0.0,5e-05
1219.5,2.5998670073116394,0.0,5e-05
1220.0,2.5999541808435147,0.003,-5e-05
1220.5,2.5999486389760302,0.0,-5e-05
1221.0,2.599948417102956,0.003,-5e-05
1221.5,2.599906763410059,0.0,5e-05
1222.0,2.599896048018725,0.003,5e-05
1222.5,2.599856392559419,0.0,5e-05
1223.0,2.5998430907946775,0.0,5e-05
1223.5,2.599920116316972,0.003,-5e-05
1224.0,2.5999025996798277,0.0,5e-05
1224.5,2.5998992869529043,0.003,5e-05
1225.0,2.5998691953541506,0.0,5e-05
1225.5,2.599870308980812,0.0,5e-05
1226.0,2.5999630069435065,0.003,-5e-05
1226.5,2.5999478269054785,0.0,-5e-05
1227.0,2.599945031157916,0.003,-5e-05
1227.5,2.5999106907034464,0.0,5e-05
1228.0,2.599888752818848,0.003,5e-05
1228.5,2.599847374169488,0.0,5e-05
1229.0,2.5998271465595746,0.0,5e-05
1229.5,2.5999269517128596,0.003,-5e-05
1230.0,2.599903786822526,0.0,5e-05
1230.5,2.5998949118041956,0.003,5e-05
1231.0,2.5998604000513064,0.0,5e-05
1231.5,2.5998598378133635,0.0,5e-05
1232.0,2.5999532278552477,0.003,-5e-05
1232.5,2.5999372623092754,0.0,-5e-05
1233.0,2.5999386731036647,0.003,-5e-05
1233.5,2.5999036377853963,0.0,5e-05
1234.0,2.599909970619366,0.003,-5e-05
1234.5,2.599864484069577,0.0,5e-05
1235.0,2.5998620693909054,0.0,5e-05
1235.5,2.599947891649082,0.003,-5e-05
